Municipio,Provincia,Comarca,cluster,CoordenadaX,CoordenadaY,Población,area_servicio,helipuerto_municipio,distancia_helipuerto
LAGUNA DE NEGRILLOS,LEÓN,,LEÓN,280440.24,4679693.32,1046,LEÓN,RIOSECO DE TAPIA,55601.650901369074
MOLINASECA,LEÓN,COMARCA DE EL BIERZO,BIERZO,210968.63,4715408.9,872,BIERZO,SANCEDO,17190.87078716472
MURIAS DE PAREDES,LEÓN,,LEÓN,239246.11,4749121.34,340,LEÓN,RIOSECO DE TAPIA,35502.674650118715
NOCEDA DEL BIERZO,LEÓN,COMARCA DE EL BIERZO,BIERZO,221836.77,4734546.08,605,BIERZO,SANCEDO,20195.240580339683
PAJARES DE LOS OTEROS,LEÓN,,LEÓN,296290.39,4689273.46,235,LEÓN,RIOSECO DE TAPIA,51590.54506822976
PALACIOS DE LA VALDUERNA,LEÓN,,LEÓN,257890.08,4690353.56,353,LEÓN,RIOSECO DE TAPIA,46328.3248382604
PONFERRADA,LEÓN,COMARCA DE EL BIERZO,BIERZO,204631.58,4716861.87,62994,BIERZO,SANCEDO,13523.258478709962
POSADA DE VALDEÓN,LEÓN,,LEÓN,344091.98,4779374.63,405,LEÓN,RIOSECO DE TAPIA,85173.27449420006
POZUELO DEL PÁRAMO,LEÓN,,LEÓN,271390.21,4672493.29,392,LEÓN,RIOSECO DE TAPIA,62101.44478219288
PRADO DE LA GUZPEÑA,LEÓN,,LEÓN,334341.56,4738774.09,104,LEÓN,RIOSECO DE TAPIA,62840.127423018464
PRIARANZA DEL BIERZO,LEÓN,COMARCA DE EL BIERZO,BIERZO,198327.47,4712834.76,699,BIERZO,SANCEDO,17727.79857510269
PUEBLA DE LILLO,LEÓN,,LEÓN,314691.38,4764094.57,654,LEÓN,RIOSECO DE TAPIA,52188.50178654292
SABERO,LEÓN,,LEÓN,324791.41,4744644.22,1021,LEÓN,RIOSECO DE TAPIA,54092.614122966785
SAN ANDRÉS DEL RABANEDO,LEÓN,,LEÓN,285470.71,4720953.9,29884,LEÓN,RIOSECO DE TAPIA,19424.997943912458
SAN ESTEBAN DE NOGALES,LEÓN,,LEÓN,257830.02,4671633.32,243,ZAMORA,FONFRÍA,60707.23012944389
SAN PEDRO BERCIANOS,LEÓN,,LEÓN,276970.34,4696893.6,226,LEÓN,RIOSECO DE TAPIA,38075.49908884403
SANCEDO,LEÓN,COMARCA DE EL BIERZO,BIERZO,202125.6,4730150.91,528,BIERZO,SANCEDO,0.0
SANTA CRISTINA DE VALMADRIGAL,LEÓN,,LEÓN,309790.55,4691613.55,273,LEÓN,RIOSECO DE TAPIA,57469.62274336726
SANTAS MARTAS,LEÓN,,LEÓN,304890.56,4700513.62,752,LEÓN,RIOSECO DE TAPIA,47613.52557807208
SANTIAGO MILLAS,LEÓN,,LEÓN,244300.95,4696841.69,359,LEÓN,RIOSECO DE TAPIA,46612.3453451347
SANTOVENIA DE LA VALDONCINA,LEÓN,,LEÓN,284750.63,4713403.78,2064,LEÓN,RIOSECO DE TAPIA,24918.02676383924
SOBRADO,LEÓN,COMARCA DE EL BIERZO,BIERZO,183521.35,4714707.58,282,BIERZO,SANCEDO,24178.803931365223
SOTO DE LA VEGA,LEÓN,,LEÓN,262580.14,4690733.56,1493,LEÓN,RIOSECO DE TAPIA,44786.72022218835
SOTO Y AMÍO,LEÓN,,LEÓN,263866.48,4739941.33,717,LEÓN,RIOSECO DE TAPIA,9435.487278587998
TORAL DE LOS GUZMANES,LEÓN,,LEÓN,288190.32,4680093.32,499,LEÓN,RIOSECO DE TAPIA,56958.25157873543
TORAL DE LOS VADOS,LEÓN,COMARCA DE EL BIERZO,BIERZO,191506.45,4721053.74,1753,BIERZO,SANCEDO,13983.020014696343
TORENO,LEÓN,COMARCA DE EL BIERZO,BIERZO,212444.7,4733209.0,2855,BIERZO,SANCEDO,10762.701299306751
TORRE DEL BIERZO,LEÓN,COMARCA DE EL BIERZO,BIERZO,227536.8,4721192.99,1968,BIERZO,SANCEDO,26943.893856798015
TURCIA,LEÓN,,LEÓN,263890.34,4713013.88,986,LEÓN,RIOSECO DE TAPIA,22929.850330739697
VALDEFUENTES DEL PÁRAMO,LEÓN,,LEÓN,266670.18,4689413.52,306,LEÓN,RIOSECO DE TAPIA,45453.290651839285
VALDELUGUEROS,LEÓN,,LEÓN,303241.27,4760744.59,486,LEÓN,RIOSECO DE TAPIA,41017.601984739085
VALDEMORA,LEÓN,,LEÓN,299590.52,4674393.31,57,LEÓN,RIOSECO DE TAPIA,66372.80163480298
VALDEPOLO,LEÓN,,LEÓN,317341.04,4716243.9,1215,LEÓN,RIOSECO DE TAPIA,49246.97784943258
VALDERAS,LEÓN,,LEÓN,297690.7,4661293.23,1489,VALLADOLID,FUENSALDAÑA,69855.21126496827
VALDERREY,LEÓN,,LEÓN,251370.05,4697733.69,416,LEÓN,RIOSECO DE TAPIA,42066.549732466796
VALDERRUEDA,LEÓN,,LEÓN,340791.67,4742194.1,821,PALENCIA,OSORNO LA MAYOR,65915.52196786785
VALDESAMARIO,LEÓN,,LEÓN,258340.33,4734114.23,175,LEÓN,RIOSECO DE TAPIA,13308.928659847108
VALVERDE-ENRIQUE,LEÓN,,LEÓN,310490.56,4686073.49,152,LEÓN,RIOSECO DE TAPIA,62157.71554802528
VEGA DE ESPINAREDA,LEÓN,COMARCA DE EL BIERZO,BIERZO,200654.61,4737106.93,2007,BIERZO,SANCEDO,7109.85413496605
VEGA DE VALCARCE,LEÓN,COMARCA DE EL BIERZO,BIERZO,176505.39,4731200.68,552,BIERZO,SANCEDO,25641.707772630874
VEGAQUEMADA,LEÓN,,LEÓN,309311.18,4743334.2,437,LEÓN,RIOSECO DE TAPIA,38671.173671577344
VILLADEMOR DE LA VEGA,LEÓN,,LEÓN,288140.31,4682993.36,291,LEÓN,RIOSECO DE TAPIA,54174.62703924238
VILLAFRANCA DEL BIERZO,LEÓN,COMARCA DE EL BIERZO,BIERZO,187389.44,4724105.71,2659,BIERZO,SANCEDO,15927.926876577578
VILLAMEJIL,LEÓN,,LEÓN,251743.17,4716686.97,653,LEÓN,RIOSECO DE TAPIA,26768.96862623818
VILLAMONTÁN DE LA VALDUERNA,LEÓN,,LEÓN,253030.02,4688563.55,683,LEÓN,RIOSECO DE TAPIA,49650.55074416454
VILLAMORATIEL DE LAS MATAS,LEÓN,,LEÓN,310440.6,4696343.6,120,LEÓN,RIOSECO DE TAPIA,54484.40781909043
VILLANUEVA DE LAS MANZANAS,LEÓN,,LEÓN,296090.56,4705093.68,502,LEÓN,RIOSECO DE TAPIA,38315.571172881464
VILLARES DE ÓRBIGO,LEÓN,,LEÓN,260850.23,4706153.8,563,LEÓN,RIOSECO DE TAPIA,30418.58220433417
ABARCA DE CAMPOS,PALENCIA,,PALENCIA,347722.4,4658456.56,38,VALLADOLID,FUENSALDAÑA,40039.94220018283
ABIA DE LAS TORRES,PALENCIA,,PALENCIA,382936.8,4697273.09,170,PALENCIA,OSORNO LA MAYOR,5164.320164058358
ALAR DEL REY,PALENCIA,,PALENCIA,392529.13,4723894.18,912,PALENCIA,OSORNO LA MAYOR,28090.56270916063
AMPUDIA,PALENCIA,,PALENCIA,352305.58,4642015.42,579,VALLADOLID,FUENSALDAÑA,23247.441961308457
ANTIGÜEDAD,PALENCIA,,PALENCIA,407306.09,4644379.15,336,PALENCIA,OSORNO LA MAYOR,55281.93085774193
ARCONADA,PALENCIA,,PALENCIA,376633.73,4687630.4,44,PALENCIA,OSORNO LA MAYOR,14205.41471898984
ASTUDILLO,PALENCIA,,PALENCIA,393309.89,4671989.47,1039,PALENCIA,OSORNO LA MAYOR,24764.237206669844
AYUELA,PALENCIA,,PALENCIA,364028.87,4720975.58,53,PALENCIA,OSORNO LA MAYOR,34480.590439685126
BAQUERÍN DE CAMPOS,PALENCIA,,PALENCIA,352306.53,4653017.53,22,VALLADOLID,FUENSALDAÑA,34244.9283347977
BARRUELO DE SANTULLÁN,PALENCIA,,PALENCIA,394830.39,4751427.03,1160,PALENCIA,OSORNO LA MAYOR,55675.768815823576
BÁSCONES DE OJEDA,PALENCIA,,PALENCIA,374861.03,4725315.43,134,PALENCIA,OSORNO LA MAYOR,31959.444952842718
BECERRIL DE CAMPOS,PALENCIA,,PALENCIA,364439.67,4663123.59,757,PALENCIA,OSORNO LA MAYOR,40578.392370001646
BOADILLA DEL CAMINO,PALENCIA,,PALENCIA,388893.8,4679360.44,101,PALENCIA,OSORNO LA MAYOR,16838.182080925035
BRAÑOSERA,PALENCIA,,PALENCIA,393286.44,4754447.09,253,PALENCIA,OSORNO LA MAYOR,58513.98360431878
BUENAVISTA DE VALDAVIA,PALENCIA,,PALENCIA,367653.93,4722153.52,296,PALENCIA,OSORNO LA MAYOR,32987.884037483804
BUSTILLO DEL PÁRAMO DE CARRIÓN,PALENCIA,,PALENCIA,356775.42,4690723.65,55,PALENCIA,OSORNO LA MAYOR,31679.748192820218
CARDEÑOSA DE VOLPEJERA,PALENCIA,,PALENCIA,359417.43,4676932.65,60,PALENCIA,OSORNO LA MAYOR,34441.375898082006
CASTREJÓN DE LA PEÑA,PALENCIA,,PALENCIA,369238.09,4740728.82,320,PALENCIA,OSORNO LA MAYOR,48337.3530781706
CASTRILLO DE DON JUAN,PALENCIA,,PALENCIA,411062.64,4627126.04,181,VALLADOLID,FUENSALDAÑA,58538.841971234855
CASTROMOCHO,PALENCIA,,PALENCIA,349164.45,4654613.53,197,VALLADOLID,FUENSALDAÑA,36049.06558752712
CERVATOS DE LA CUEZA,PALENCIA,,PALENCIA,354168.3,4683677.67,241,PALENCIA,OSORNO LA MAYOR,36049.655671228
CERVERA DE PISUERGA,PALENCIA,,PALENCIA,377535.28,4747001.92,2284,PALENCIA,OSORNO LA MAYOR,51890.57902849028
CEVICO NAVERO,PALENCIA,,PALENCIA,401735.91,4635045.14,178,VALLADOLID,FUENSALDAÑA,51262.48890846498
COBOS DE CERRATO,PALENCIA,,PALENCIA,417029.33,4653260.19,128,BURGOS,CARDEÑAJIMENO,46200.69626381832
COLLAZOS DE BOEDO,PALENCIA,,PALENCIA,378342.01,4719674.27,99,PALENCIA,OSORNO LA MAYOR,25400.972460127985
DEHESA DE MONTEJO,PALENCIA,,PALENCIA,376614.2,4741824.79,135,PALENCIA,OSORNO LA MAYOR,47045.120317083965
DEHESA DE ROMANOS,PALENCIA,,PALENCIA,382242.06,4722010.24,46,PALENCIA,OSORNO LA MAYOR,26466.383583444363
FRECHILLA,PALENCIA,,PALENCIA,348045.31,4666629.62,136,VALLADOLID,FUENSALDAÑA,48115.83453553859
FRESNO DEL RÍO,PALENCIA,,PALENCIA,351069.7,4726971.81,171,PALENCIA,OSORNO LA MAYOR,48073.74040193331
HERRERA DE PISUERGA,PALENCIA,,PALENCIA,390863.06,4716675.01,1898,PALENCIA,OSORNO LA MAYOR,20702.38992894522
HORNILLOS DE CERRATO,PALENCIA,,PALENCIA,394618.04,4649252.28,170,PALENCIA,OSORNO LA MAYOR,47388.50560927166
LA PERNÍA,PALENCIA,,PALENCIA,378030.46,4758199.17,313,PALENCIA,OSORNO LA MAYOR,62818.59395927049
LA PUEBLA DE VALDAVIA,PALENCIA,,PALENCIA,368141.95,4726043.55,81,PALENCIA,OSORNO LA MAYOR,35858.77487436778
LEDIGOS,PALENCIA,,PALENCIA,346460.17,4690752.66,62,PALENCIA,OSORNO LA MAYOR,41875.04383050719
LOMA DE UCIEZA,PALENCIA,,PALENCIA,370120.79,4699977.44,193,PALENCIA,OSORNO LA MAYOR,18262.47139218851
MANTINOS,PALENCIA,,PALENCIA,349262.75,4734833.93,145,PALENCIA,OSORNO LA MAYOR,54715.95336282992
MARCILLA DE CAMPOS,PALENCIA,,PALENCIA,384959.76,4685920.3,58,PALENCIA,OSORNO LA MAYOR,10690.010020444459
MAZARIEGOS,PALENCIA,,PALENCIA,357933.65,4654377.54,202,VALLADOLID,FUENSALDAÑA,35919.04913505529
MELGAR DE YUSO,PALENCIA,,PALENCIA,396647.91,4678751.38,271,PALENCIA,OSORNO LA MAYOR,19458.428126868377
MICIECES DE OJEDA,PALENCIA,,PALENCIA,380350.09,4727275.37,71,PALENCIA,OSORNO LA MAYOR,32024.30273920431
MORATINOS,PALENCIA,,PALENCIA,341291.06,4691593.64,59,PALENCIA,OSORNO LA MAYOR,46915.8599572682
OLMOS DE OJEDA,PALENCIA,,PALENCIA,383329.15,4730956.41,170,PALENCIA,OSORNO LA MAYOR,35092.382169425495
PALENCIA,PALENCIA,,PALENCIA,372921.97,4651785.44,76738,VALLADOLID,FUENSALDAÑA,38487.227155249035
PALENZUELA,PALENCIA,,PALENCIA,406633.19,4660964.32,215,PALENCIA,OSORNO LA MAYOR,39844.143811627786
PERALES,PALENCIA,,PALENCIA,369465.65,4672476.58,118,PALENCIA,OSORNO LA MAYOR,30074.086236939824
POBLACIÓN DE CAMPOS,PALENCIA,,PALENCIA,380608.74,4680866.45,122,PALENCIA,OSORNO LA MAYOR,16991.074812491795
POLENTINOS,PALENCIA,,PALENCIA,375246.38,4755267.12,40,PALENCIA,OSORNO LA MAYOR,60450.12781791299
POMAR DE VALDIVIA,PALENCIA,,PALENCIA,404492.14,4736443.54,490,PALENCIA,OSORNO LA MAYOR,43522.37792919875
QUINTANA DEL PUENTE,PALENCIA,,PALENCIA,400206.08,4659892.36,251,PALENCIA,OSORNO LA MAYOR,38285.28532632836
RESPENDA DE LA PEÑA,PALENCIA,,PALENCIA,361991.95,4735993.8,141,PALENCIA,OSORNO LA MAYOR,47551.48726746711
REVENGA DE CAMPOS,PALENCIA,,PALENCIA,377869.72,4682553.45,136,PALENCIA,OSORNO LA MAYOR,16964.453417263234
REVILLA DE COLLAZOS,PALENCIA,,PALENCIA,376717.01,4720848.32,75,PALENCIA,OSORNO LA MAYOR,27124.56572433402
RIBEROS DE LA CUEZA,PALENCIA,,PALENCIA,357562.36,4681993.67,54,PALENCIA,OSORNO LA MAYOR,33563.13147305688
SALINAS DE PISUERGA,PALENCIA,,PALENCIA,387391.31,4744957.82,329,PALENCIA,OSORNO LA MAYOR,48787.44568964164
SAN CEBRIÁN DE CAMPOS,PALENCIA,,PALENCIA,373630.7,4673263.54,407,PALENCIA,OSORNO LA MAYOR,27034.609651082366
SAN MAMÉS DE CAMPOS,PALENCIA,,PALENCIA,371159.71,4690211.49,49,PALENCIA,OSORNO LA MAYOR,17848.456674149613
SANTIBÁÑEZ DE LA PEÑA,PALENCIA,,PALENCIA,358541.95,4741193.93,934,PALENCIA,OSORNO LA MAYOR,53791.83346497287
SANTOYO,PALENCIA,,PALENCIA,389130.82,4674493.48,192,PALENCIA,OSORNO LA MAYOR,21710.853574900713
SOTO DE CERRATO,PALENCIA,,PALENCIA,381520.07,4645572.32,176,VALLADOLID,FUENSALDAÑA,39040.81307540261
TABANERA DE CERRATO,PALENCIA,,PALENCIA,407068.18,4653243.25,138,PALENCIA,OSORNO LA MAYOR,46981.88577365214
TRIOLLO,PALENCIA,,PALENCIA,362792.18,4753794.13,74,PALENCIA,OSORNO LA MAYOR,62886.018532049646
VALBUENA DE PISUERGA,PALENCIA,,PALENCIA,397692.0,4666697.42,52,PALENCIA,OSORNO LA MAYOR,31034.41597664764
VALLE DEL RETORTILLO,PALENCIA,,PALENCIA,353693.35,4672496.65,168,PALENCIA,OSORNO LA MAYOR,41669.90988877443
VELILLA DEL RÍO CARRIÓN,PALENCIA,,PALENCIA,349341.83,4743344.05,1129,PALENCIA,OSORNO LA MAYOR,60976.56888632701
VILLABASTA DE VALDAVIA,PALENCIA,,PALENCIA,368477.89,4713295.44,33,PALENCIA,OSORNO LA MAYOR,25953.54679997542
VILLALBA DE GUARDO,PALENCIA,,PALENCIA,350771.74,4731371.87,201,PALENCIA,OSORNO LA MAYOR,51220.658475772354
VILLALOBÓN,PALENCIA,,PALENCIA,375507.95,4654186.45,1900,VALLADOLID,FUENSALDAÑA,41888.03977609155
VILLAMEDIANA,PALENCIA,,PALENCIA,387177.95,4656271.39,183,PALENCIA,OSORNO LA MAYOR,39910.686239745664
ARRABALDE,ZAMORA,,ZAMORA,260790.07,4665818.28,194,ZAMORA,FONFRÍA,56332.97230525433
ASPARIEGOS,ZAMORA,,ZAMORA,283690.53,4616793.41,225,ZAMORA,FONFRÍA,45302.031474442796
BRETOCINO,ZAMORA,,ZAMORA,271440.31,4640543.32,195,ZAMORA,FONFRÍA,42267.759554371085
BRIME DE SOG,ZAMORA,,ZAMORA,247922.86,4661055.26,116,ZAMORA,FONFRÍA,47901.208721701376
CABAÑAS DE SAYAGO,ZAMORA,,ZAMORA,266390.45,4579518.33,151,ZAMORA,FONFRÍA,44443.767068206325
CUELGAMURES,ZAMORA,,ZAMORA,277490.58,4576243.33,80,ZAMORA,FONFRÍA,54364.86863171178
FIGUERUELA DE ARRIBA,ZAMORA,,ZAMORA,214053.79,4640951.23,318,ZAMORA,FONFRÍA,36294.42184145981
FUENTESECAS,ZAMORA,,ZAMORA,293815.61,4611518.37,44,ZAMORA,FONFRÍA,55406.75276908581
LA BÓVEDA DE TORO,ZAMORA,,ZAMORA,298490.62,4579618.29,676,VALLADOLID,FUENSALDAÑA,67218.67704455125
MANGANESES DE LA POLVOROSA,ZAMORA,,ZAMORA,272640.33,4657343.24,641,ZAMORA,FONFRÍA,55117.97021917027
MORAL DE SAYAGO,ZAMORA,,ZAMORA,241064.07,4595920.23,262,ZAMORA,FONFRÍA,18360.369862967786
MORALES DEL VINO,ZAMORA,,ZAMORA,271870.44,4591893.33,3085,ZAMORA,FONFRÍA,40107.80032713447
MUGA DE SAYAGO,ZAMORA,,ZAMORA,232588.0,4586834.14,317,ZAMORA,FONFRÍA,27889.204026540556
PELEAGONZALO,ZAMORA,,ZAMORA,292740.56,4595193.29,294,ZAMORA,FONFRÍA,57469.46750850308
PEÑAUSENDE,ZAMORA,,ZAMORA,259890.38,4574543.31,375,ZAMORA,FONFRÍA,44981.300257028095
PINO DEL ORO,ZAMORA,,ZAMORA,239764.93,4607514.24,175,ZAMORA,FONFRÍA,6708.411490456898
POBLADURA DEL VALLE,ZAMORA,,ZAMORA,273915.3,4664768.24,273,ZAMORA,FONFRÍA,61839.30518524643
RÁBANO DE ALISTE,ZAMORA,,ZAMORA,214541.74,4626856.2,314,ZAMORA,FONFRÍA,27116.842373292842
ROALES,ZAMORA,,ZAMORA,268650.33,4603803.34,1022,ZAMORA,FONFRÍA,31888.32597499123
SAMIR DE LOS CAÑOS,ZAMORA,,ZAMORA,236604.82,4618277.25,156,ZAMORA,FONFRÍA,4577.698384745525
SAN AGUSTÍN DEL POZO,ZAMORA,,ZAMORA,284790.62,4640418.33,166,ZAMORA,FONFRÍA,53278.108248909484
SAN ESTEBAN DEL MOLAR,ZAMORA,,ZAMORA,288465.69,4645893.28,109,ZAMORA,FONFRÍA,59251.44294385861
TREFACIO,ZAMORA,,ZAMORA,198298.28,4669836.39,165,BIERZO,SANCEDO,60435.8312693129
VALDEFINJAS,ZAMORA,,ZAMORA,295090.57,4591893.28,59,ZAMORA,FONFRÍA,60819.325581631376
VIDAYANES,ZAMORA,,ZAMORA,286490.66,4642943.31,76,ZAMORA,FONFRÍA,56020.04613477651
VILLALBA DE LA LAMPREANA,ZAMORA,,ZAMORA,280390.5,4624643.43,212,ZAMORA,FONFRÍA,43228.077626682636
VILLALOBOS,ZAMORA,,ZAMORA,294790.81,4646993.28,193,VALLADOLID,FUENSALDAÑA,64794.494019239966
VILLAMAYOR DE CAMPOS,ZAMORA,,ZAMORA,303990.99,4641093.35,339,VALLADOLID,FUENSALDAÑA,53959.132681526586
VILLANÁZAR,ZAMORA,,ZAMORA,269640.28,4650643.26,249,ZAMORA,FONFRÍA,48034.78566431209
VILLARDECIERVOS,ZAMORA,,ZAMORA,227296.75,4648607.27,392,ZAMORA,FONFRÍA,36274.31395729193
VILLARRÍN DE CAMPOS,ZAMORA,,ZAMORA,280790.52,4630543.4,415,ZAMORA,FONFRÍA,45405.1904448734
ALFARAZ DE SAYAGO,ZAMORA,,ZAMORA,249990.26,4568293.25,124,ZAMORA,FONFRÍA,47229.84631586345
ALMARAZ DE DUERO,ZAMORA,,ZAMORA,256540.26,4595493.28,397,ZAMORA,FONFRÍA,25935.42679117471
ASTURIANOS,ZAMORA,,ZAMORA,211248.55,4661427.36,260,ZAMORA,FONFRÍA,54600.16761609943
BURGANES DE VALVERDE,ZAMORA,,ZAMORA,269290.27,4644818.29,618,ZAMORA,FONFRÍA,43517.84049914492
CAMARZANA DE TERA,ZAMORA,,ZAMORA,249287.87,4653661.28,746,ZAMORA,FONFRÍA,41017.57897512405
CASTRONUEVO,ZAMORA,,ZAMORA,288440.63,4621993.42,218,ZAMORA,FONFRÍA,50591.92557116703
CERECINOS DEL CARRIZAL,ZAMORA,,ZAMORA,279290.46,4617943.43,108,ZAMORA,FONFRÍA,41002.484602386015
CORRALES DEL VINO,ZAMORA,,ZAMORA,272040.5,4582063.33,929,ZAMORA,FONFRÍA,46402.19409332367
EL PEGO,ZAMORA,,ZAMORA,293590.63,4578693.31,284,ZAMORA,FONFRÍA,65511.66611097153
EL PERDIGÓN,ZAMORA,,ZAMORA,269780.44,4588313.32,650,ZAMORA,FONFRÍA,40560.75735412215
ESPADAÑEDO,ZAMORA,,ZAMORA,219402.58,4668275.41,104,ZAMORA,FONFRÍA,57436.08036557631
FARIZA,ZAMORA,,ZAMORA,226654.9,4590554.1,496,ZAMORA,FONFRÍA,26340.139489896534
FERRERUELA,ZAMORA,,ZAMORA,244680.86,4628400.31,419,ZAMORA,FONFRÍA,15594.703921604112
GALLEGOS DEL PAN,ZAMORA,,ZAMORA,284940.52,4608573.37,116,ZAMORA,FONFRÍA,46798.691190114485
MATILLA LA SECA,ZAMORA,,ZAMORA,291565.57,4606043.34,36,ZAMORA,FONFRÍA,53703.911713677815
MICERECES DE TERA,ZAMORA,,ZAMORA,262090.11,4652553.27,414,ZAMORA,FONFRÍA,45132.08470370699
PALACIOS DE SANABRIA,ZAMORA,,ZAMORA,207808.49,4661719.37,230,ZAMORA,FONFRÍA,56639.37583173945
PERILLA DE CASTRO,ZAMORA,,ZAMORA,260730.11,4623293.34,148,ZAMORA,FONFRÍA,24086.293448534198
QUINTANILLA DEL MONTE,ZAMORA,,ZAMORA,304890.99,4637893.38,95,VALLADOLID,FUENSALDAÑA,51878.83522600042
SAN VICENTE DE LA CABEZA,ZAMORA,,ZAMORA,229744.77,4633174.26,323,ZAMORA,FONFRÍA,20978.079757882988
SAN VITERO,ZAMORA,,ZAMORA,221653.77,4630601.24,429,ZAMORA,FONFRÍA,23561.867848464703
VEGA DE VILLALOBOS,ZAMORA,,ZAMORA,295890.81,4649493.27,91,VALLADOLID,FUENSALDAÑA,64950.08288670448
VEZDEMARBÁN,ZAMORA,,ZAMORA,302990.72,4613968.4,439,VALLADOLID,FUENSALDAÑA,50361.36149259267
VILLADEPERA,ZAMORA,,ZAMORA,238820.95,4604397.24,179,ZAMORA,FONFRÍA,9705.408612134337
VILLAESCUSA,ZAMORA,,ZAMORA,293440.63,4564643.41,237,ZAMORA,FONFRÍA,73942.40914424797
VILLARDIEGUA DE LA RIBERA,ZAMORA,,ZAMORA,234550.91,4603190.21,116,ZAMORA,FONFRÍA,11588.453684810404
VILLARDONDIEGO,ZAMORA,,ZAMORA,301740.62,4606368.31,127,VALLADOLID,FUENSALDAÑA,52859.24632511992
VILLAVENDIMIO,ZAMORA,,ZAMORA,304690.64,4605643.31,156,VALLADOLID,FUENSALDAÑA,50181.46392170821
MONTERRUBIO,SEGOVIA,,SEGOVIA,386049.82,4522803.89,56,SEGOVIA,TURÉGANO,44825.72268370616
MORAL DE HORNUEZ,SEGOVIA,,SEGOVIA,448484.85,4590507.62,40,SEGOVIA,TURÉGANO,47304.99618329653
NAVALILLA,SEGOVIA,,SEGOVIA,422000.21,4577001.21,97,SEGOVIA,TURÉGANO,21422.259877025004
ORTIGOSA DE PESTAÑO,SEGOVIA,,SEGOVIA,382919.02,4549367.07,53,SEGOVIA,TURÉGANO,33386.38341423786
OTERO DE HERREROS,SEGOVIA,,SEGOVIA,397920.86,4519421.84,966,SEGOVIA,TURÉGANO,41116.974834160865
SACRAMENIA,SEGOVIA,,SEGOVIA,419589.29,4594119.43,330,SEGOVIA,TURÉGANO,37755.95616058441
SAN MARTÍN Y MUDRIÁN,SEGOVIA,,SEGOVIA,388366.96,4564393.11,251,SEGOVIA,TURÉGANO,28249.957767672935
SEBÚLCOR,SEGOVIA,,SEGOVIA,425988.19,4569166.05,241,SEGOVIA,TURÉGANO,16370.007285838114
SEGOVIA,SEGOVIA,,SEGOVIA,405292.96,4533801.77,51525,SEGOVIA,TURÉGANO,24970.675698517327
SEPÚLVEDA,SEGOVIA,,SEGOVIA,437185.42,4572138.06,988,SEGOVIA,TURÉGANO,26673.843621454016
SEQUERA DE FRESNO,SEGOVIA,,SEGOVIA,454271.86,4579677.61,47,SEGOVIA,TURÉGANO,45114.65818313721
SOTOSALBOS,SEGOVIA,,SEGOVIA,420735.06,4543053.71,135,SEGOVIA,TURÉGANO,14501.78592709542
TABANERA LA LUENGA,SEGOVIA,,SEGOVIA,395919.06,4550183.94,53,SEGOVIA,TURÉGANO,20615.580923975846
TORREADRADA,SEGOVIA,,SEGOVIA,429766.45,4588341.24,50,SEGOVIA,TURÉGANO,34808.129079824284
VALSECA,SEGOVIA,,SEGOVIA,401223.99,4539453.81,218,SEGOVIA,TURÉGANO,22309.22920251656
ZARZUELA DEL PINAR,SEGOVIA,,SEGOVIA,400753.08,4568146.05,408,SEGOVIA,TURÉGANO,18751.837125692356
ALDEHUELA DE PERIÁÑEZ,SORIA,,SORIA,557639.67,4628725.47,30,SORIA,TARDELCUENDE,36769.56412606045
ALMENAR DE SORIA,SORIA,,SORIA,566579.64,4614832.37,216,SORIA,TARDELCUENDE,38271.85919457792
BAYUBAS DE ABAJO,SORIA,,SORIA,508656.41,4597213.67,144,SORIA,TARDELCUENDE,22329.703080975054
BOROBIA,SORIA,,SORIA,591857.6,4613210.24,228,SORIA,TARDELCUENDE,62794.18459846183
CASTILLEJO DE ROBLEDO,SORIA,,SORIA,458670.05,4600753.98,95,SEGOVIA,TURÉGANO,61751.651109133345
CIRIA,SORIA,,SORIA,586180.61,4607991.26,70,SORIA,TARDELCUENDE,56651.22649501775
CUEVA DE ÁGREDA,SORIA,,SORIA,592323.64,4624076.23,69,SORIA,TARDELCUENDE,65570.378660566
FRECHILLA DE ALMAZÁN,SORIA,,SORIA,540492.41,4586190.61,21,SORIA,TARDELCUENDE,21664.279341240643
FUENTELMONGE,SORIA,,SORIA,567838.47,4585879.34,61,SORIA,TARDELCUENDE,42707.800807499145
FUENTELSAZ DE SORIA,SORIA,,SORIA,548609.71,4635215.58,64,SORIA,TARDELCUENDE,35755.16551738194
LA RIBA DE ESCALOTE,SORIA,,SORIA,517049.42,4577833.61,8,SORIA,TARDELCUENDE,29862.3216507827
LOS RÁBANOS,SORIA,,SORIA,543604.56,4618515.59,476,SORIA,TARDELCUENDE,19506.1758844215
MAGAÑA,SORIA,,SORIA,570000.82,4638891.38,64,SORIA,TARDELCUENDE,52772.668600771576
MOMBLONA,SORIA,,SORIA,554601.44,4588299.48,18,SORIA,TARDELCUENDE,30014.147640112988
MORÓN DE ALMAZÁN,SORIA,,SORIA,549049.39,4584986.53,202,SORIA,TARDELCUENDE,27844.6914966302
NARROS,SORIA,,SORIA,558591.72,4633093.48,71,SORIA,TARDELCUENDE,40413.82369784999
ONCALA,SORIA,,SORIA,556884.89,4646684.56,61,SORIA,TARDELCUENDE,49876.546899633424
SAN FELICES,SORIA,,SORIA,580664.83,4643277.26,59,SORIA,TARDELCUENDE,63853.45004080007
