Municipio,Provincia,Comarca,cluster,CoordenadaX,CoordenadaY,Población,area_servicio,helipuerto_municipio,distancia_helipuerto
VILLASECA DE ARCIEL,SORIA,,SORIA,569862.61,4608397.35,24,SORIA,LOS RÁBANOS,28140.077656255693
YANGUAS,SORIA,,SORIA,554630.15,4661285.61,106,SORIA,LOS RÁBANOS,44168.29457482528
YELO,SORIA,,SORIA,539627.22,4562212.6,37,SORIA,LOS RÁBANOS,56443.29824182607
ADALIA,VALLADOLID,,VALLADOLID,323420.95,4613117.42,50,VALLADOLID,CIGUÑUELA,21994.748359335696
AGUILAR DE CAMPOS,VALLADOLID,,VALLADOLID,319461.07,4650392.38,259,VALLADOLID,CIGUÑUELA,46755.04778056061
ALMENARA DE ADAJA,VALLADOLID,,VALLADOLID,359487.0,4563874.2,22,SEGOVIA,AGUILAFUENTE,47325.59087400915
ARROYO DE LA ENCOMIENDA,VALLADOLID,,VALLADOLID,350199.33,4607938.28,22268,VALLADOLID,CIGUÑUELA,5991.332436553402
BOBADILLA DEL CAMPO,VALLADOLID,,VALLADOLID,330423.9,4563494.28,284,VALLADOLID,CIGUÑUELA,50236.64795435656
CABEZÓN DE PISUERGA,VALLADOLID,,VALLADOLID,363006.74,4621515.26,3895,VALLADOLID,CIGUÑUELA,20315.69510974209
CAMPORREDONDO,VALLADOLID,,VALLADOLID,374373.13,4592447.17,147,VALLADOLID,CIGUÑUELA,34694.23575284222
CASTROBOL,VALLADOLID,,VALLADOLID,308684.76,4667489.32,45,LEÓN,VALDEVIMBRE,40310.10389020213
CASTROVERDE DE CERRATO,VALLADOLID,,VALLADOLID,398543.76,4623507.17,189,VALLADOLID,CIGUÑUELA,54537.43919828747
CUBILLAS DE SANTA MARTA,VALLADOLID,,VALLADOLID,366057.95,4632650.31,404,VALLADOLID,CIGUÑUELA,29625.298863913435
FOMPEDRAZA,VALLADOLID,,VALLADOLID,404431.32,4599024.46,111,SEGOVIA,AGUILAFUENTE,34448.422900174715
ABEZAMES,ZAMORA,,ZAMORA,297940.65,4611043.37,60,ZAMORA,MANGANESES DE LA LAMPREANA,27576.544309778947
ARGAÑÍN,ZAMORA,,ZAMORA,231799.97,4592453.16,80,ZAMORA,MANGANESES DE LA LAMPREANA,54285.116338080195
ARGUJILLO,ZAMORA,,ZAMORA,283440.62,4576593.33,218,ZAMORA,MANGANESES DE LA LAMPREANA,49980.91555843397
BELVER DE LOS MONTES,ZAMORA,,ZAMORA,296040.74,4621893.42,253,ZAMORA,MANGANESES DE LA LAMPREANA,21752.813659906176
BENEGILES,ZAMORA,,ZAMORA,280490.47,4611793.39,268,ZAMORA,MANGANESES DE LA LAMPREANA,15173.134020590904
BUSTILLO DEL ORO,ZAMORA,,ZAMORA,295015.67,4616643.4,79,ZAMORA,MANGANESES DE LA LAMPREANA,22335.503533130715
CASASECA DE CAMPEÁN,ZAMORA,,ZAMORA,270390.47,4583963.33,86,ZAMORA,MANGANESES DE LA LAMPREANA,42045.420830487674
CASTROVERDE DE CAMPOS,ZAMORA,,ZAMORA,307966.0,4649043.31,256,ZAMORA,MANGANESES DE LA LAMPREANA,40634.39592121523
FERMOSELLE,ZAMORA,,ZAMORA,215472.82,4579697.87,1149,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,66907.94494468733
FRESNO DE SAYAGO,ZAMORA,,ZAMORA,251290.28,4578393.26,143,ZAMORA,MANGANESES DE LA LAMPREANA,52839.3968269381
GEMA,ZAMORA,,ZAMORA,278640.52,4588713.32,197,ZAMORA,MANGANESES DE LA LAMPREANA,37295.22911077218
LUBIÁN,ZAMORA,,ZAMORA,176665.19,4661099.24,290,BIERZO,CABAÑAS RARAS,68671.35253904393
MAHIDE,ZAMORA,,ZAMORA,219716.79,4640755.23,310,ZAMORA,MANGANESES DE LA LAMPREANA,56925.019935634715
MALVA,ZAMORA,,ZAMORA,292790.63,4614293.39,100,ZAMORA,MANGANESES DE LA LAMPREANA,21486.779006123994
MELGAR DE TERA,ZAMORA,,ZAMORA,250229.88,4650423.28,351,ZAMORA,MANGANESES DE LA LAMPREANA,34677.13215761947
PELEAS DE ABAJO,ZAMORA,,ZAMORA,275170.51,4585853.32,255,ZAMORA,MANGANESES DE LA LAMPREANA,39943.60795449615
POBLADURA DE VALDERADUEY,ZAMORA,,ZAMORA,288440.61,4619593.41,35,ZAMORA,MANGANESES DE LA LAMPREANA,15128.98119664372
SALCE,ZAMORA,,ZAMORA,230403.02,4573751.02,85,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,54604.731894010394
SAN CEBRIÁN DE CASTRO,ZAMORA,,ZAMORA,270790.31,4620843.4,249,ZAMORA,MANGANESES DE LA LAMPREANA,6271.021847075476
SANTA COLOMBA DE LAS MONJAS,ZAMORA,,ZAMORA,277590.47,4648543.27,232,ZAMORA,MANGANESES DE LA LAMPREANA,22940.33787950763
UÑA DE QUINTANA,ZAMORA,,ZAMORA,239970.77,4664171.3,121,ZAMORA,MANGANESES DE LA LAMPREANA,51718.9036213692
VILLABUENA DEL PUENTE,ZAMORA,,ZAMORA,298765.6,4583843.27,586,ZAMORA,MANGANESES DE LA LAMPREANA,48392.56144867461
VILLALPANDO,ZAMORA,,ZAMORA,299590.91,4637593.36,1399,ZAMORA,MANGANESES DE LA LAMPREANA,27600.13167129647
VILLAMOR DE LOS ESCUDEROS,ZAMORA,,ZAMORA,284290.61,4570043.36,365,ZAMORA,MANGANESES DE LA LAMPREANA,56579.1023351456
NAVARES DE ENMEDIO,SEGOVIA,,SEGOVIA,439536.63,4581300.08,92,SEGOVIA,AGUILAFUENTE,36718.47972954486
PALAZUELOS DE ERESMA,SEGOVIA,,SEGOVIA,410658.97,4531589.75,5968,SEGOVIA,AGUILAFUENTE,33291.93752148581
PEDRAZA,SEGOVIA,,SEGOVIA,431935.14,4553305.79,349,SEGOVIA,AGUILAFUENTE,27574.283239308435
PINAREJOS,SEGOVIA,,SEGOVIA,391628.96,4568423.12,194,SEGOVIA,AGUILAFUENTE,15637.192283031434
PUEBLA DE PEDRAZA,SEGOVIA,,SEGOVIA,423390.1,4561862.91,51,SEGOVIA,AGUILAFUENTE,16817.893096532647
RIBOTA,SEGOVIA,,SEGOVIA,464083.13,4579453.29,43,SEGOVIA,AGUILAFUENTE,59157.071155618396
TORRE VAL DE SAN PEDRO,SEGOVIA,,SEGOVIA,426976.08,4547158.72,180,SEGOVIA,AGUILAFUENTE,26703.043716649954
VALLE DE TABLADILLO,SEGOVIA,,SEGOVIA,429746.38,4579326.2,74,SEGOVIA,AGUILAFUENTE,27228.896986152417
VALVERDE DEL MAJANO,SEGOVIA,,SEGOVIA,396158.95,4534649.85,1126,SEGOVIA,AGUILAFUENTE,31841.015520585002
ABEJAR,SORIA,,SORIA,518032.49,4628473.81,386,SORIA,LOS RÁBANOS,27442.611203260127
ALMARZA,SORIA,,SORIA,544050.84,4644118.65,626,SORIA,LOS RÁBANOS,25606.94919747424
ARANCÓN,SORIA,,SORIA,559802.68,4627752.45,76,SORIA,LOS RÁBANOS,18646.67997778709
BARCONES,SORIA,,SORIA,515367.41,4571148.58,25,SORIA,LOS RÁBANOS,55144.99321300696
BAYUBAS DE ARRIBA,SORIA,,SORIA,509355.41,4600693.69,60,SORIA,LOS RÁBANOS,38608.605197967016
BLACOS,SORIA,,SORIA,511779.43,4614411.82,38,SORIA,LOS RÁBANOS,32088.624584575144
BORJABAD,SORIA,,SORIA,552959.56,4600421.52,30,SORIA,LOS RÁBANOS,20369.373926679993
BUITRAGO,SORIA,,SORIA,549116.68,4632989.55,74,SORIA,LOS RÁBANOS,15488.027149253028
BURGO DE OSMA-CIUDAD DE OSMA,SORIA,,SORIA,494039.62,4603789.49,5204,SORIA,LOS RÁBANOS,51706.29844045689
CABREJAS DEL CAMPO,SORIA,,SORIA,560782.62,4614694.43,53,SORIA,LOS RÁBANOS,17597.926272978842
CALATAÑAZOR,SORIA,,SORIA,515072.42,4616300.83,43,SORIA,LOS RÁBANOS,28617.96943944841
CASTILFRÍO DE LA SIERRA,SORIA,,SORIA,557591.8,4641116.53,34,SORIA,LOS RÁBANOS,26579.040082388572
CERBÓN,SORIA,,SORIA,568667.86,4642332.4,30,SORIA,LOS RÁBANOS,34574.69371471165
CUBILLA,SORIA,,SORIA,505114.55,4621894.71,24,SORIA,LOS RÁBANOS,38638.055357050594
EL ROYO,SORIA,,SORIA,529456.74,4639682.77,251,SORIA,LOS RÁBANOS,25459.974860647235
FUENTECAMBRÓN,SORIA,,SORIA,472559.15,4594866.77,32,SEGOVIA,AGUILAFUENTE,72360.44481200255
FUENTESTRÚN,SORIA,,SORIA,576200.79,4636257.3,52,SORIA,LOS RÁBANOS,37111.75668082821
LA PÓVEDA DE SORIA,SORIA,,SORIA,541026.96,4651286.71,110,SORIA,LOS RÁBANOS,32872.333774990904
LAS ALDEHUELAS,SORIA,,SORIA,552509.93,4649411.61,60,SORIA,LOS RÁBANOS,32153.843730996297
LOS VILLARES DE SORIA,SORIA,,SORIA,553498.71,4634923.53,75,SORIA,LOS RÁBANOS,19160.23745328099
MEDINACELI,SORIA,,SORIA,547413.15,4557975.53,671,SORIA,LOS RÁBANOS,60659.741366013506
MIÑO DE MEDINACELI,SORIA,,SORIA,540294.19,4559918.61,78,SORIA,LOS RÁBANOS,58690.413311351316
MONTEAGUDO DE LAS VICARÍAS,SORIA,,SORIA,569697.43,4579755.3,177,SORIA,LOS RÁBANOS,46724.70380559948
MONTEJO DE TIERMES,SORIA,,SORIA,483295.83,4579689.75,140,SORIA,LOS RÁBANOS,71725.78870893295
RENIEBLAS,SORIA,,SORIA,551906.66,4630138.53,110,SORIA,LOS RÁBANOS,14283.472919903239
RETORTILLO DE SORIA,SORIA,,SORIA,501615.48,4573317.53,130,SORIA,LOS RÁBANOS,61692.36149646056
REZNOS,SORIA,,SORIA,580992.6,4604848.29,22,SORIA,LOS RÁBANOS,39807.79602454259
RIOSECO DE SORIA,SORIA,,SORIA,513216.41,4609791.81,123,SORIA,LOS RÁBANOS,31615.56575345299
SALDUERO,SORIA,,SORIA,516637.6,4637572.87,145,SORIA,LOS RÁBANOS,33021.15765142122
SAN LEONARDO DE YAGÜE,SORIA,,SORIA,494457.88,4630826.62,1949,SORIA,LOS RÁBANOS,50665.151876643096
SAN PEDRO MANRIQUE,SORIA,,SORIA,563689.03,4653346.49,619,SORIA,LOS RÁBANOS,40206.685140545036
TAJAHUERCE,SORIA,,SORIA,570617.68,4621373.35,23,SORIA,LOS RÁBANOS,27163.862839294387
TAJUECO,SORIA,,SORIA,512557.39,4598307.71,57,SORIA,LOS RÁBANOS,37044.367710939514
TORREBLACOS,SORIA,,SORIA,510127.44,4613174.79,26,SORIA,LOS RÁBANOS,33900.46766837298
VALDERRODILLA,SORIA,,SORIA,515998.39,4601366.76,62,SORIA,LOS RÁBANOS,32498.969098077632
VELAMAZÁN,SORIA,,SORIA,525102.41,4588817.69,67,SORIA,LOS RÁBANOS,34989.92453596417
VINUESA,SORIA,,SORIA,519677.67,4640009.86,833,SORIA,LOS RÁBANOS,32163.63953138737
ATAQUINES,VALLADOLID,,VALLADOLID,348717.07,4560493.22,573,VALLADOLID,CIGUÑUELA,51078.96236810716
BARCIAL DE LA LOMA,VALLADOLID,,VALLADOLID,310845.03,4646965.34,100,ZAMORA,MANGANESES DE LA LAMPREANA,41940.750797458175
BERRUECES,VALLADOLID,,VALLADOLID,326164.12,4645879.37,93,VALLADOLID,CIGUÑUELA,39405.921337592416
CARPIO,VALLADOLID,,VALLADOLID,322951.77,4564785.32,938,VALLADOLID,CIGUÑUELA,51773.292952838674
CASTROMEMBIBRE,VALLADOLID,,VALLADOLID,308095.8,4616135.43,49,ZAMORA,MANGANESES DE LA LAMPREANA,34821.559929855335
CASTROMONTE,VALLADOLID,,VALLADOLID,330388.07,4626629.37,326,VALLADOLID,CIGUÑUELA,21307.91541331552
CORCOS,VALLADOLID,,VALLADOLID,359253.74,4630229.32,210,VALLADOLID,CIGUÑUELA,23355.126181436437
FRESNO EL VIEJO,VALLADOLID,,VALLADOLID,320022.73,4562817.35,836,VALLADOLID,CIGUÑUELA,54844.048188325956
GATÓN DE CAMPOS,VALLADOLID,,VALLADOLID,336231.25,4657227.51,41,PALENCIA,CARRIÓN DE LOS CONDES,44708.562623534315
HORNILLOS DE ERESMA,VALLADOLID,,VALLADOLID,356151.1,4580829.07,171,VALLADOLID,CIGUÑUELA,32479.637674063877
LA PEDRAJA DE PORTILLO,VALLADOLID,,VALLADOLID,362465.24,4592524.13,1175,VALLADOLID,CIGUÑUELA,25523.24954094397
LA ZARZA,VALLADOLID,,VALLADOLID,351619.04,4569309.18,118,VALLADOLID,CIGUÑUELA,42615.26979267888
LAGUNA DE DUERO,VALLADOLID,,VALLADOLID,356446.41,4604946.26,22907,VALLADOLID,CIGUÑUELA,12864.825032782206
MANZANILLO,VALLADOLID,,VALLADOLID,400927.43,4604474.39,48,SEGOVIA,AGUILAFUENTE,40248.036845650684
MARZALES,VALLADOLID,,VALLADOLID,322157.88,4606181.35,41,VALLADOLID,CIGUÑUELA,23788.726854266544
MAYORGA,VALLADOLID,,VALLADOLID,313108.78,4670739.39,1409,LEÓN,VALDEVIMBRE,40745.81851694021
MOJADOS,VALLADOLID,,VALLADOLID,361173.17,4588137.08,3393,VALLADOLID,CIGUÑUELA,28183.129546175085
MONTEALEGRE DE CAMPOS,VALLADOLID,,VALLADOLID,342528.32,4640687.37,105,VALLADOLID,CIGUÑUELA,29362.279435502234
MORAL DE LA REINA,VALLADOLID,,VALLADOLID,328705.16,4650247.4,146,VALLADOLID,CIGUÑUELA,42208.06542380312
MUCIENTES,VALLADOLID,,VALLADOLID,353589.52,4622836.32,691,VALLADOLID,CIGUÑUELA,14043.75515266523
NUEVA VILLA DE LAS TORRES,VALLADOLID,,VALLADOLID,327719.82,4570550.24,278,VALLADOLID,CIGUÑUELA,44549.4448512792
OLIVARES DE DUERO,VALLADOLID,,VALLADOLID,386154.71,4610526.2,327,VALLADOLID,CIGUÑUELA,40812.16404593734
OLMEDO,VALLADOLID,,VALLADOLID,358929.0,4572195.15,3564,VALLADOLID,CIGUÑUELA,41546.735760707554
OLMOS DE ESGUEVA,VALLADOLID,,VALLADOLID,373432.79,4616210.2,197,VALLADOLID,CIGUÑUELA,28478.273406772783
OLMOS DE PEÑAFIEL,VALLADOLID,,VALLADOLID,413130.34,4602826.5,38,SEGOVIA,AGUILAFUENTE,38688.90237778378
PEÑAFLOR DE HORNIJA,VALLADOLID,,VALLADOLID,334946.11,4619664.36,350,VALLADOLID,CIGUÑUELA,13251.3759469011
POZALDEZ,VALLADOLID,,VALLADOLID,345618.08,4581696.12,500,VALLADOLID,CIGUÑUELA,29766.358024870664
QUINTANILLA DE TRIGUEROS,VALLADOLID,,VALLADOLID,362265.86,4634873.35,101,VALLADOLID,CIGUÑUELA,28881.830343011337
ROTURAS,VALLADOLID,,VALLADOLID,406896.48,4613412.32,26,SEGOVIA,AGUILAFUENTE,48754.41377242995
RUEDA,VALLADOLID,,VALLADOLID,336131.97,4586536.14,1103,VALLADOLID,CIGUÑUELA,26576.226035494732
SAELICES DE MAYORGA,VALLADOLID,,VALLADOLID,317896.78,4675677.47,111,LEÓN,VALDEVIMBRE,41183.76884338076
SAN MARTÍN DE VALVENÍ,VALLADOLID,,VALLADOLID,369789.9,4623595.24,84,VALLADOLID,CIGUÑUELA,27283.362593588252
SAN MIGUEL DEL ARROYO,VALLADOLID,,VALLADOLID,377958.97,4588877.18,646,SEGOVIA,AGUILAFUENTE,37665.98032034976
SAN PEDRO DE LATARCE,VALLADOLID,,VALLADOLID,306485.86,4623010.47,434,ZAMORA,MANGANESES DE LA LAMPREANA,31966.837731694708
SANTA EUFEMIA DEL ARROYO,VALLADOLID,,VALLADOLID,312090.05,4640578.38,73,ZAMORA,MANGANESES DE LA LAMPREANA,40262.54303961053
SANTIBÁÑEZ DE VALCORBA,VALLADOLID,,VALLADOLID,378989.46,4603060.2,187,VALLADOLID,CIGUÑUELA,34669.4740607641
SERRADA,VALLADOLID,,VALLADOLID,344464.12,4591205.15,1109,VALLADOLID,CIGUÑUELA,20275.654928067735
TIEDRA,VALLADOLID,,VALLADOLID,311032.79,4613661.4,282,VALLADOLID,CIGUÑUELA,34390.9159667332
TORDESILLAS,VALLADOLID,,VALLADOLID,332968.97,4596422.2,8638,VALLADOLID,CIGUÑUELA,19481.918992083138
TORRECILLA DE LA ABADESA,VALLADOLID,,VALLADOLID,325599.83,4594786.18,250,VALLADOLID,CIGUÑUELA,25850.67936784841
TORRECILLA DE LA TORRE,VALLADOLID,,VALLADOLID,329312.03,4614672.41,28,VALLADOLID,CIGUÑUELA,16359.470876070582
TRIGUEROS DEL VALLE,VALLADOLID,,VALLADOLID,362866.86,4632238.32,314,VALLADOLID,CIGUÑUELA,27173.71422975555
VALDEARCOS DE LA VEGA,VALLADOLID,,VALLADOLID,412670.38,4610605.37,64,SEGOVIA,AGUILAFUENTE,46320.09832440763
VALDENEBRO DE LOS VALLES,VALLADOLID,,VALLADOLID,336556.18,4635652.33,185,VALLADOLID,CIGUÑUELA,25740.911968835
VALDUNQUILLO,VALLADOLID,,VALLADOLID,308621.93,4656729.29,116,ZAMORA,MANGANESES DE LA LAMPREANA,45954.039345263125
VEGA DE VALDETRONCO,VALLADOLID,,VALLADOLID,323816.91,4606754.36,91,VALLADOLID,CIGUÑUELA,22044.719446754058
VENTOSA DE LA CUESTA,VALLADOLID,,VALLADOLID,346946.11,4586197.12,101,VALLADOLID,CIGUÑUELA,25314.34301329752
VIANA DE CEGA,VALLADOLID,,VALLADOLID,353651.3,4599017.22,2292,VALLADOLID,CIGUÑUELA,14957.024934391247
VILLABRÁGIMA,VALLADOLID,,VALLADOLID,324118.05,4632280.38,1048,VALLADOLID,CIGUÑUELA,29738.329404835506
VILLACARRALÓN,VALLADOLID,,VALLADOLID,331254.0,4672981.57,66,PALENCIA,CARRIÓN DE LOS CONDES,39873.2528277112
VILLACID DE CAMPOS,VALLADOLID,,VALLADOLID,324230.06,4661001.45,82,PALENCIA,CARRIÓN DE LOS CONDES,51738.71265503394
VILLACO,VALLADOLID,,VALLADOLID,394401.78,4621660.17,75,VALLADOLID,CIGUÑUELA,50097.64728475085
VILLALÁN DE CAMPOS,VALLADOLID,,VALLADOLID,314933.02,4653883.34,32,ZAMORA,MANGANESES DE LA LAMPREANA,49117.61598165961
VILLALAR DE LOS COMUNEROS,VALLADOLID,,VALLADOLID,321730.83,4601907.29,490,VALLADOLID,CIGUÑUELA,25481.332504109658
VILLALBA DE LOS ALCORES,VALLADOLID,,VALLADOLID,345476.38,4636255.36,392,VALLADOLID,CIGUÑUELA,24794.365686946418
VILLALBARBA,VALLADOLID,,VALLADOLID,315563.79,4608059.35,100,VALLADOLID,CIGUÑUELA,29983.091679868558
VILLALÓN DE CAMPOS,VALLADOLID,,VALLADOLID,331781.15,4662719.53,1496,PALENCIA,CARRIÓN DE LOS CONDES,44527.27639718002
VILLANUBLA,VALLADOLID,,VALLADOLID,346795.33,4618059.32,2915,VALLADOLID,CIGUÑUELA,6753.771820642626
VILLANUEVA DE LOS INFANTES,VALLADOLID,,VALLADOLID,376541.85,4617893.19,112,VALLADOLID,CIGUÑUELA,31844.89527632656
VILLARDEFRADES,VALLADOLID,,VALLADOLID,312830.9,4621178.47,136,VALLADOLID,CIGUÑUELA,33943.00064488256
VILLARMENTERO DE ESGUEVA,VALLADOLID,,VALLADOLID,371237.77,4616045.21,102,VALLADOLID,CIGUÑUELA,26287.260960933185
VILLAVAQUERÍN,VALLADOLID,,VALLADOLID,378263.76,4613410.18,145,VALLADOLID,CIGUÑUELA,32968.153474290906
VILLAMERIEL,PALENCIA,,PALENCIA,378756.92,4709415.17,105,PALENCIA,CARRIÓN DE LOS CONDES,23283.04550837396
VILLAMUERA DE LA CUEZA,PALENCIA,,PALENCIA,360688.45,4679995.66,37,PALENCIA,CARRIÓN DE LOS CONDES,11380.044615465717
VILLANUÑO DE VALDAVIA,PALENCIA,,PALENCIA,375329.89,4707395.26,93,PALENCIA,CARRIÓN DE LOS CONDES,19999.52898414377
VILLAPROVEDO,PALENCIA,,PALENCIA,385247.92,4708272.97,46,PALENCIA,CARRIÓN DE LOS CONDES,26084.49937493538
VILLARRABÉ,PALENCIA,,PALENCIA,353341.41,4697943.65,176,PALENCIA,CARRIÓN DE LOS CONDES,17104.92947327511
VILLOVIECO,PALENCIA,,PALENCIA,378691.73,4683743.43,62,PALENCIA,CARRIÓN DE LOS CONDES,12002.707506362802
AHIGAL DE VILLARINO,SALAMANCA,,SALAMANCA,216452.99,4561799.79,31,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,52112.52663234247
ALDEADÁVILA DE LA RIBERA,SALAMANCA,,SALAMANCA,196569.75,4569328.66,1120,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,71765.31811182693
ALDEANUEVA DE FIGUEROA,SALAMANCA,,SALAMANCA,288234.54,4558133.42,253,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,50248.07971839713
ALDEARRODRIGO,SALAMANCA,,SALAMANCA,264373.38,4554804.34,150,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,33714.053555738305
ALDEASECA DE ALBA,SALAMANCA,,SALAMANCA,293689.51,4521477.19,64,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,41927.767080790254
ALDEASECA DE LA FRONTERA,SALAMANCA,,SALAMANCA,314193.59,4534659.29,248,ÁVILA,MUÑOGALINDO,45567.71196331228
ALDEAVIEJA DE TORMES,SALAMANCA,,SALAMANCA,278491.59,4495805.11,99,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,38468.61936922851
ALDEHUELA DE LA BÓVEDA,SALAMANCA,,SALAMANCA,243016.4,4525876.93,265,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,9105.892561770028
ARCEDIANO,SALAMANCA,,SALAMANCA,284913.47,4552181.4,96,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,43787.382768109346
BARRUECOPARDO,SALAMANCA,,SALAMANCA,191968.91,4553095.46,421,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,66752.93654104287
BERROCAL DE HUEBRA,SALAMANCA,,SALAMANCA,246555.59,4511886.93,75,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,12763.453630088017
BÓVEDA DEL RÍO ALMAR,SALAMANCA,,SALAMANCA,313643.55,4525262.19,196,ÁVILA,MUÑOGALINDO,38414.60192943587
BRINCONES,SALAMANCA,,SALAMANCA,218839.07,4556526.8,59,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,46655.73984899272
CABEZA DEL CABALLO,SALAMANCA,,SALAMANCA,201228.89,4559255.6,237,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,61933.5968458354
CABRILLAS,SALAMANCA,,SALAMANCA,231629.6,4514821.84,322,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,21975.665280741843
CALVARRASA DE ABAJO,SALAMANCA,,SALAMANCA,285277.41,4535870.29,1201,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,35672.82181556428
CALZADA DE DON DIEGO,SALAMANCA,,SALAMANCA,255574.36,4532353.11,131,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,9603.058660578192
CALZADA DE VALDUNCIEL,SALAMANCA,,SALAMANCA,273028.4,4551850.37,700,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,35396.08144213858
CANTALAPIEDRA,SALAMANCA,,SALAMANCA,316699.72,4554985.41,911,ÁVILA,MUÑOGALINDO,62619.92707886608
CASTELLANOS DE MORISCOS,SALAMANCA,,SALAMANCA,282092.41,4544047.34,3051,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,36584.02581696679
CEPEDA,SALAMANCA,,SALAMANCA,242250.82,4483842.18,303,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,40811.4707828182
CERECEDA DE LA SIERRA,SALAMANCA,,SALAMANCA,238303.78,4495226.02,62,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,31351.124557119565
CIPÉREZ,SALAMANCA,,SALAMANCA,225173.27,4539668.82,225,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,31151.903434963813
COCA DE ALBA,SALAMANCA,,SALAMANCA,300701.48,4527842.23,95,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,49080.90235819327
COLMENAR DE MONTEMAYOR,SALAMANCA,,SALAMANCA,249055.79,4476279.26,173,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,47319.046521565935
DIOS LE GUARDE,SALAMANCA,,SALAMANCA,219927.8,4504295.77,125,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,37229.835157068825
DOÑINOS DE LEDESMA,SALAMANCA,,SALAMANCA,244917.21,4544570.08,65,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,22152.211619143207
DOÑINOS DE SALAMANCA,SALAMANCA,,SALAMANCA,268871.36,4537961.25,2209,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,22352.81505692067
EL BODÓN,SALAMANCA,,SALAMANCA,197063.15,4488031.69,245,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,65243.03376867274
EL CAMPO DE PEÑARANDA,SALAMANCA,,SALAMANCA,310099.6,4539537.37,250,ÁVILA,MUÑOGALINDO,51896.48829976939
EL CUBO DE DON SANCHO,SALAMANCA,,SALAMANCA,221516.38,4532086.76,377,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,31483.556157797615
EL PEDROSO DE LA ARMUÑA,SALAMANCA,,SALAMANCA,298443.58,4550448.46,215,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,53849.84825225786
EL PINO DE TORMES,SALAMANCA,,SALAMANCA,265137.36,4546835.3,149,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,26856.593662197574
ENCINAS DE ARRIBA,SALAMANCA,,SALAMANCA,284173.49,4516555.2,226,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,33102.611136321204
ESCURIAL DE LA SIERRA,SALAMANCA,,SALAMANCA,249879.65,4500300.01,244,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,23298.21607428797
ESPEJA,SALAMANCA,,SALAMANCA,185390.19,4497157.44,211,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,71460.90941959861
ESPINO DE LA ORBADA,SALAMANCA,,SALAMANCA,296433.58,4553354.45,245,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,53678.19973492137
FLORIDA DE LIÉBANA,SALAMANCA,,SALAMANCA,267796.36,4544986.3,244,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,26765.75372180637
FUENTEGUINALDO,SALAMANCA,,SALAMANCA,188133.39,4481831.71,652,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,76109.40037713214
FUENTES DE BÉJAR,SALAMANCA,,SALAMANCA,271713.61,4487581.09,244,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,41079.896190923
GARCIBUEY,SALAMANCA,,SALAMANCA,246443.75,4489344.12,204,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,34592.86299499497
GUADRAMIRO,SALAMANCA,,SALAMANCA,206231.13,4546505.56,124,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,51048.92334270803
HORCAJO DE MONTEMAYOR,SALAMANCA,,SALAMANCA,254448.72,4478570.2,101,SALAMANCA,MATILLA DE LOS CAÑOS DEL RÍO,45025.10378264978
